source_file,Name,Clean_Name,CC50_raw,CC50_mM,Canonical_SMILES,MolWt,LogP,TPSA,HBD,HBA,AromaticRings
ammonium.csv,tetrabutylammonium chloride,TETRABUTYLAMMONIUM CHLORIDE,,,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.92399999999986,2.007600000000001,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium chloride,TETRABUTYLAMMONIUM CHLORIDE,,,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.92399999999986,2.007600000000001,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium chloride,TETRABUTYLAMMONIUM CHLORIDE,,,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.92399999999986,2.007600000000001,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium chloride,TETRABUTYLAMMONIUM CHLORIDE,,,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.92399999999986,2.007600000000001,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium chloride,TETRABUTYLAMMONIUM CHLORIDE,,,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.92399999999986,2.007600000000001,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium chloride,TETRABUTYLAMMONIUM CHLORIDE,,,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.92399999999986,2.007600000000001,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium chloride,TETRABUTYLAMMONIUM CHLORIDE,,,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.92399999999986,2.007600000000001,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium tetrafluoroborate,TETRABUTYLAMMONIUM TETRAFLUOROBORATE,,,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.27499999999986,6.303600000000007,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium tetrafluoroborate,TETRABUTYLAMMONIUM TETRAFLUOROBORATE,,,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.27499999999986,6.303600000000007,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium tetrafluoroborate,TETRABUTYLAMMONIUM TETRAFLUOROBORATE,,,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.27499999999986,6.303600000000007,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium tetrafluoroborate,TETRABUTYLAMMONIUM TETRAFLUOROBORATE,,,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.27499999999986,6.303600000000007,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium tetrafluoroborate,TETRABUTYLAMMONIUM TETRAFLUOROBORATE,,,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.27499999999986,6.303600000000007,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium tetrafluoroborate,TETRABUTYLAMMONIUM TETRAFLUOROBORATE,,,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.27499999999986,6.303600000000007,0.0,0.0,0.0,0.0
ammonium.csv,tetrabutylammonium tetrafluoroborate,TETRABUTYLAMMONIUM TETRAFLUOROBORATE,,,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.27499999999986,6.303600000000007,0.0,0.0,0.0,0.0
ammonium.csv,"tetraethylammonium (1S,2R,4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylate",TETRAETHYLAMMONIUM (1S 2R 4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-1 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,,,CC[N+](CC)(CC)CC.C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)[O-])CC[C@H]1C,585.9580000000003,7.637600000000011,60.36,1.0,3.0,0.0
ammonium.csv,"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",TETRAETHYLAMMONIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,478.6590000000004,0.8662000000000019,115.56,2.0,6.0,1.0
ammonium.csv,"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",TETRAETHYLAMMONIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,478.6590000000004,0.8662000000000019,115.56,2.0,6.0,1.0
ammonium.csv,"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",TETRAETHYLAMMONIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,478.6590000000004,0.8662000000000019,115.56,2.0,6.0,1.0
ammonium.csv,"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",TETRAETHYLAMMONIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,478.6590000000004,0.8662000000000019,115.56,2.0,6.0,1.0
ammonium.csv,"tetraethylammonium (4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylate",TETRAETHYLAMMONIUM (4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-2 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,,,CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.CC[N+](CC)(CC)CC,585.9580000000002,7.7817000000000105,60.36,1.0,3.0,0.0
ammonium.csv,tetraethylammonium bromide,TETRAETHYLAMMONIUM BROMIDE,,,CC[N+](CC)(CC)CC.[Br-],210.159,-1.1131999999999973,0.0,0.0,0.0,0.0
ammonium.csv,tetraethylammonium tetrafluoroborate,TETRAETHYLAMMONIUM TETRAFLUOROBORATE,,,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.05899999999997,3.182800000000002,0.0,0.0,0.0,0.0
ammonium.csv,tetraethylammonium tetrafluoroborate,TETRAETHYLAMMONIUM TETRAFLUOROBORATE,,,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.05899999999997,3.182800000000002,0.0,0.0,0.0,0.0
ammonium.csv,tetraethylammonium tetrafluoroborate,TETRAETHYLAMMONIUM TETRAFLUOROBORATE,,,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.05899999999997,3.182800000000002,0.0,0.0,0.0,0.0
ammonium.csv,tetraethylammonium tetrafluoroborate,TETRAETHYLAMMONIUM TETRAFLUOROBORATE,,,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.05899999999997,3.182800000000002,0.0,0.0,0.0,0.0
ammonium.csv,tetraethylammonium tetrafluoroborate,TETRAETHYLAMMONIUM TETRAFLUOROBORATE,,,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.05899999999997,3.182800000000002,0.0,0.0,0.0,0.0
ammonium.csv,tetraethylammonium tetrafluoroborate,TETRAETHYLAMMONIUM TETRAFLUOROBORATE,,,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.05899999999997,3.182800000000002,0.0,0.0,0.0,0.0
ammonium.csv,tetraethylammonium tetrafluoroborate,TETRAETHYLAMMONIUM TETRAFLUOROBORATE,,,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.05899999999997,3.182800000000002,0.0,0.0,0.0,0.0
ammonium.csv,tetrahexylammonium 2-(4-isobutylphenyl)propanoate,TETRAHEXYLAMMONIUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,,,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,559.9640000000004,9.8629,40.129999999999995,0.0,2.0,1.0
ammonium.csv,tetrahexylammonium bromide,TETRAHEXYLAMMONIUM BROMIDE,,,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],434.5910000000002,5.1284000000000045,0.0,0.0,0.0,0.0
ammonium.csv,"tetramethylammonium (4-(((2,4-diaminopteridin-6-yl)methyl)(methyl)amino)benzoyl)-L-glutamate",TETRAMETHYLAMMONIUM (4-(((2 4-DIAMINOPTERIDIN-6-YL)METHYL)(METHYL)AMINO)BENZOYL)-L-GLUTAMATE,,,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.C[N+](C)(C)C.C[N+](C)(C)C,600.7250000000001,-1.7561999999999904,216.2,3.0,12.0,3.0
ammonium.csv,tetramethylammonium bromide,TETRAMETHYLAMMONIUM BROMIDE,,,C[N+](C)(C)C.[Br-],154.051,-2.673599999999997,0.0,0.0,0.0,0.0
ammonium.csv,tetramethylammonium bromide,TETRAMETHYLAMMONIUM BROMIDE,,,C[N+](C)(C)C.[Br-],154.051,-2.673599999999997,0.0,0.0,0.0,0.0
ammonium.csv,tris(2-hydroxyethyl)ammonium acetate,TRIS(2-HYDROXYETHYL)AMMONIUM ACETATE,,,CC(=O)[O-].OCC[NH+](CCO)CCO,209.24199999999996,-4.3955999999999955,105.26,4.0,5.0,0.0
benzimidazolium.csv,1-benzyl-3-octadecyl-1H-benzo[d]imidazol-3-ium bromide,1-BENZYL-3-OCTADECYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00566,0.00566,CCCCCCCCCCCCCCCCCC[n+]1cn(Cc2ccccc2)c2ccccc21.[Br-],541.662,6.242600000000007,8.809999999999999,0.0,1.0,3.0
benzimidazolium.csv,1-benzyl-3-octadecyl-1H-benzo[d]imidazol-3-ium bromide,1-BENZYL-3-OCTADECYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00644,0.00644,CCCCCCCCCCCCCCCCCC[n+]1cn(Cc2ccccc2)c2ccccc21.[Br-],541.662,6.242600000000007,8.809999999999999,0.0,1.0,3.0
benzimidazolium.csv,1-benzyl-3-octadecyl-1H-benzo[d]imidazol-3-ium bromide,1-BENZYL-3-OCTADECYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.00878,0.00878,CCCCCCCCCCCCCCCCCC[n+]1cn(Cc2ccccc2)c2ccccc21.[Br-],541.662,6.242600000000007,8.809999999999999,0.0,1.0,3.0
benzimidazolium.csv,1-benzyl-3-octadecyl-1H-benzo[d]imidazol-3-ium bromide,1-BENZYL-3-OCTADECYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,0.0191,0.0191,CCCCCCCCCCCCCCCCCC[n+]1cn(Cc2ccccc2)c2ccccc21.[Br-],541.662,6.242600000000007,8.809999999999999,0.0,1.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00155,0.00155,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],595.6790000000001,5.854800000000006,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00437,0.00437,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],595.6790000000001,5.854800000000006,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00405,0.00405,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],595.6790000000001,5.854800000000006,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00457,0.00457,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],595.6790000000001,5.854800000000006,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.00495,0.00495,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],530.7790000000001,8.611700000000006,87.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.00949,0.00949,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],530.7790000000001,8.611700000000006,87.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.00425,0.00425,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],530.7790000000001,8.611700000000006,87.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.00222,0.00222,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],530.7790000000001,8.611700000000006,87.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00094,0.00094,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,555.5790000000002,10.150799999999995,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00306,0.00306,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,555.5790000000002,10.150799999999995,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00359,0.00359,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,555.5790000000002,10.150799999999995,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.0014,0.0014,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,555.5790000000002,10.150799999999995,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.00205,0.00205,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,617.8440000000002,8.902200000000002,78.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.00325,0.00325,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,617.8440000000002,8.902200000000002,78.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.00329,0.00329,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,617.8440000000002,8.902200000000002,78.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.00133,0.00133,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,617.8440000000002,8.902200000000002,78.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.1,0.1,CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],455.4090000000001,1.9537999999999998,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.0122,0.0122,CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],455.4090000000001,1.9537999999999998,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.1,0.1,CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],455.4090000000001,1.9537999999999998,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.01048,0.01048,CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],455.4090000000001,1.9537999999999998,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.1,0.1,CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],390.5090000000002,4.7107000000000046,87.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.01149,0.01149,CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],390.5090000000002,4.7107000000000046,87.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.00386,0.00386,CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],390.5090000000002,4.7107000000000046,87.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,0.1,0.1,CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],390.5090000000002,4.7107000000000046,87.89999999999999,0.0,6.0,3.0
benzimidazolium.csv,1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00325,0.00325,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],539.571,4.294400000000003,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00903,0.00903,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],539.571,4.294400000000003,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00427,0.00427,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],539.571,4.294400000000003,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00107,0.00107,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],539.571,4.294400000000003,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00614,0.00614,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,499.471,8.590400000000002,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00878,0.00878,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,499.471,8.590400000000002,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00424,0.00424,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,499.471,8.590400000000002,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.00116,0.00116,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,499.471,8.590400000000002,21.7,0.0,3.0,3.0
benzimidazolium.csv,1-N-(ferrocenylmethyl)3-N-(decyl)benzimidazolium bromide,1-N-(FERROCENYLMETHYL)3-N-(DECYL)BENZIMIDAZOLIUM BROMIDE,0.000148,0.000148,[1*]Cn1c[n+](CCCCCCCCCC)c2ccccc21.[Br-],352.34,1.5802999999999998,8.809999999999999,0.0,1.0,2.0
benzimidazolium.csv,1-N-(ferrocenylmethyl)3-N-(decyl)benzimidazolium bromide,1-N-(FERROCENYLMETHYL)3-N-(DECYL)BENZIMIDAZOLIUM BROMIDE,0.05995,0.05995,[1*]Cn1c[n+](CCCCCCCCCC)c2ccccc21.[Br-],352.34,1.5802999999999998,8.809999999999999,0.0,1.0,2.0
