Material_ID,Material_Raw,Material_Name,Clean_Name,Standard,Material_Type,Heat treatment,Tensile_Strength_MPa,Tensile_Strength_MPa,Yield_Strength_MPa,Yield_Strength_MPa,Youngs_Modulus_GPa,Shear_Modulus_GPa,Poisson_Ratio,Poisson_Ratio,Density_gcm3,Elongation_percent,Elongation_percent,Hardness_BHN,Hardness_BHN,Hardness_HV,Hardness_HV,Notes
08C0D0E36FB457F6D0447EE5EF90AD69,EN-1.3538-100CrMo7-4-Through-Hardening-Bearing-Steel,EN-1 3538-100CRMO7-4-THROUGH-HARDENING-BEARING-STEEL,EN-1 3538-100CRMO7-4-THROUGH-HARDENING-BEARING-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
8483BD765449DA858D997C76B92911FD,EN-1.3539-100CrMnMoSi8-4-6-Through-Hardening-Bearing-Steel,EN-1 3539-100CRMNMOSI8-4-6-THROUGH-HARDENING-BEARING-STEEL,EN-1 3539-100CRMNMOSI8-4-6-THROUGH-HARDENING-BEARING-STEEL,ASTM,ALLOY,,,4.6194892,,,,,,,,,,,,,,Alloy composition data
AF02B2A09FB5AEF9711B168A40CDB80C,EN-1.3541-X47Cr14-Stainless-Bearing-Steel,EN-1 3541-X47CR14-STAINLESS-BEARING-STEEL,EN-1 3541-X47CR14-STAINLESS-BEARING-STEEL,ASTM,ALLOY,,,4.8952796,,,,,,,,,,,,,,Alloy composition data
FDCCF71196CACFC58DF3DBD16356CE07,EN-1.3542-X65Cr14-Stainless-Bearing-Steel,EN-1 3542-X65CR14-STAINLESS-BEARING-STEEL,EN-1 3542-X65CR14-STAINLESS-BEARING-STEEL,ASTM,ALLOY,,,4.9642272,,,,,,,,,,,,,,Alloy composition data
8984C0599DE3020E4607B1C98CB64337,EN-1.3543-X108CrMo17-Stainless-Bearing-Steel,EN-1 3543-X108CRMO17-STAINLESS-BEARING-STEEL,EN-1 3543-X108CRMO17-STAINLESS-BEARING-STEEL,ASTM,ALLOY,,,5.033174799999999,,,,,,,,,,,,,,Alloy composition data
DB648C81B5DF49ECCA56074AA3EBABA2,EN-1.3549-X89CrMoV18-1-Stainless-Bearing-Steel,EN-1 3549-X89CRMOV18-1-STAINLESS-BEARING-STEEL,EN-1 3549-X89CRMOV18-1-STAINLESS-BEARING-STEEL,ASTM,ALLOY,,,5.033174799999999,,,,,,,,,,,,,,Alloy composition data
B0F4A204293B24727DC0D36B9FDA5B73,EN-1.3551-80MoCrV42-16-High-Temperature-Bearing-Steel,EN-1 3551-80MOCRV42-16-HIGH-TEMPERATURE-BEARING-STEEL,EN-1 3551-80MOCRV42-16-HIGH-TEMPERATURE-BEARING-STEEL,ASTM,ALLOY,,,4.9642272,,,,,,,,,,,,,,Alloy composition data
ADFF5891C0651C0ED64DC9977F44A855,EN-1.3553-X82WMoCrV6-5-4-High-Temperature-Bearing-Steel,EN-1 3553-X82WMOCRV6-5-4-HIGH-TEMPERATURE-BEARING-STEEL,EN-1 3553-X82WMOCRV6-5-4-HIGH-TEMPERATURE-BEARING-STEEL,ASTM,ALLOY,,,4.9642272,,,,,,,,,,,,,,Alloy composition data
7BFF6DC90D874967AA82B18874E61626,EN-1.3555-13MoCrNi42-16-14-High-Temperature-Bearing-Steel,EN-1 3555-13MOCRNI42-16-14-HIGH-TEMPERATURE-BEARING-STEEL,EN-1 3555-13MOCRNI42-16-14-HIGH-TEMPERATURE-BEARING-STEEL,ASTM,ALLOY,,,5.308965199999999,,,,,,,,,,,,,,Alloy composition data
225AF593E79A20EB05472F0EEBAC0E06,EN-1.3558-X75WCrV18-4-1-High-Temperature-Bearing-Steel,EN-1 3558-X75WCRV18-4-1-HIGH-TEMPERATURE-BEARING-STEEL,EN-1 3558-X75WCRV18-4-1-HIGH-TEMPERATURE-BEARING-STEEL,ASTM,ALLOY,,,5.308965199999999,,,,,,,,,,,,,,Alloy composition data
61845A00EB43CD9CD2663149A2B79D00,EN-1.3559-20Cr3-Case-Hardening-Bearing-Steel,EN-1 3559-20CR3-CASE-HARDENING-BEARING-STEEL,EN-1 3559-20CR3-CASE-HARDENING-BEARING-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
516A8575037C6FAD5A1C7FAA63EA1DFB,EN-1.3563-43CrMo4-Induction-Hardening-Bearing-Steel,EN-1 3563-43CRMO4-INDUCTION-HARDENING-BEARING-STEEL,EN-1 3563-43CRMO4-INDUCTION-HARDENING-BEARING-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
8E432250EE1696B3469475E4859EA200,EN-1.3566-15CrMo4-Case-Hardening-Bearing-Steel,EN-1 3566-15CRMO4-CASE-HARDENING-BEARING-STEEL,EN-1 3566-15CRMO4-CASE-HARDENING-BEARING-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
1C08C629B01E4F4B1970EC095D1F02AC,EN-1.3567-20CrMo4-Case-Hardening-Bearing-Steel,EN-1 3567-20CRMO4-CASE-HARDENING-BEARING-STEEL,EN-1 3567-20CRMO4-CASE-HARDENING-BEARING-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
5529E97FD30A039861B6BF5027B15F49,EN-1.3570-20MnCrMo4-2-Case-Hardening-Bearing-Steel,EN-1 3570-20MNCRMO4-2-CASE-HARDENING-BEARING-STEEL,EN-1 3570-20MNCRMO4-2-CASE-HARDENING-BEARING-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
30C4EDA659AD6ED82E4FBDEDC061AF33,EN-1.3576-20NiCrMo7-Case-Hardening-Bearing-Steel,EN-1 3576-20NICRMO7-CASE-HARDENING-BEARING-STEEL,EN-1 3576-20NICRMO7-CASE-HARDENING-BEARING-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
F129E03FDE172B850AE8204866B77388,EN-1.3940-GX2CrNiN18-13-Cast-Stainless-Steel,EN-1 3940-GX2CRNIN18-13-CAST-STAINLESS-STEEL,EN-1 3940-GX2CRNIN18-13-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,3.7231704,,,,,,,,,,,,,,Alloy composition data
E70865BAEF908764C4CD9DAE1642B425,EN-1.3955-GX12CrNi18-11-Cast-Stainless-Steel,EN-1 3955-GX12CRNI18-11-CAST-STAINLESS-STEEL,EN-1 3955-GX12CRNI18-11-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,3.5852752,,,,,,,,,,,,,,Alloy composition data
D9F1839419EF0EB0E4DD84A9974C8C77,EN-1.3956-GX4CrNiMnN22-12-5-Cast-Stainless-Steel,EN-1 3956-GX4CRNIMNN22-12-5-CAST-STAINLESS-STEEL,EN-1 3956-GX4CRNIMNN22-12-5-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,4.481593999999999,,,,,,,,,,,,,,Alloy composition data
44629636F2CEE79623DDF0EC4A78DFF8,EN-1.3960-Gx2CrNiMoN18-140-Cast-Stainless-Steel,EN-1 3960-GX2CRNIMON18-140-CAST-STAINLESS-STEEL,EN-1 3960-GX2CRNIMON18-140-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,4.0679084,,,,,,,,,,,,,,Alloy composition data
8782A9C1968D31CB05452E09703474D3,EN-1.3961-GX3Ni36-Casting-Alloy,EN-1 3961-GX3NI36-CASTING-ALLOY,EN-1 3961-GX3NI36-CASTING-ALLOY,ASTM,ALLOY,,,3.102642,,,,,,,,,,,,,,Alloy composition data
A3533498E9B19EFA9817B340D264FBB7,EN-1.3963-GX5NiS36-Casting-Alloy,EN-1 3963-GX5NIS36-CASTING-ALLOY,EN-1 3963-GX5NIS36-CASTING-ALLOY,ASTM,ALLOY,,,3.0336944,,,,,,,,,,,,,,Alloy composition data
FE576F4C447704C677ECA13B09645FCA,EN-1.3967-GX2CrNiMnMoNNb21-16-5-3-Cast-Stainless-Steel,EN-1 3967-GX2CRNIMNMONNB21-16-5-3-CAST-STAINLESS-STEEL,EN-1 3967-GX2CRNIMNMONNB21-16-5-3-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,4.757384399999999,,,,,,,,,,,,,,Alloy composition data
D5B19173C936B8227CEB4F58AF9FC255,EN-1.3975-GX3CrNiMnSi17-9-8-Cast-Stainless-Steel,EN-1 3975-GX3CRNIMNSI17-9-8-CAST-STAINLESS-STEEL,EN-1 3975-GX3CRNIMNSI17-9-8-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,4.5505416,,,,,,,,,,,,,,Alloy composition data
761A123417B36E57B10C3F7D478FE3EC,EN-1.4000-X6Cr13-Stainless-Steel,EN-1 4000-X6CR13-STAINLESS-STEEL,EN-1 4000-X6CR13-STAINLESS-STEEL,ASTM,ALLOY,,,3.44738,,,,,,,,,,,,,,Alloy composition data
26051340A7ACF0D6F2A1D2AE79530FE8,EN-1.4002-X6CrAl13-Stainless-Steel,EN-1 4002-X6CRAL13-STAINLESS-STEEL,EN-1 4002-X6CRAL13-STAINLESS-STEEL,ASTM,ALLOY,,,3.44738,,,,,,,,,,,,,,Alloy composition data
78D376B1089F6960ED6997FFF720D8FB,EN-1.4003-X2CrNi12-Stainless-Steel,EN-1 4003-X2CRNI12-STAINLESS-STEEL,EN-1 4003-X2CRNI12-STAINLESS-STEEL,ASTM,ALLOY,,,3.7231704,,,,,,,,,,,,,,Alloy composition data
38897A5FBA8311D579A4AD7B46355F17,EN-1.4005-X12CrS13-Stainless-Steel,EN-1 4005-X12CRS13-STAINLESS-STEEL,EN-1 4005-X12CRS13-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
31C8D13451697413C309F80DEB4A6463,EN-1.4006-X12Cr13-Stainless-Steel,EN-1 4006-X12CR13-STAINLESS-STEEL,EN-1 4006-X12CR13-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
525E5D13A59BF91F5EDFAB3EAAE00E3F,EN-1.4008-GX7CrNiMo12-1-Cast-Stainless-Steel,EN-1 4008-GX7CRNIMO12-1-CAST-STAINLESS-STEEL,EN-1 4008-GX7CRNIMO12-1-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,4.6194892,,,,,,,,,,,,,,Alloy composition data
9B6178E5507BFEC57701455F39B82E41,EN-1.4011-GX12Cr12-Cast-Stainless-Steel,EN-1 4011-GX12CR12-CAST-STAINLESS-STEEL,EN-1 4011-GX12CR12-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,4.826332,,,,,,,,,,,,,,Alloy composition data
89A9C5996B5A8485FA2770A0B605AFCE,EN-1.4016-X6Cr17-Stainless-Steel,EN-1 4016-X6CR17-STAINLESS-STEEL,EN-1 4016-X6CR17-STAINLESS-STEEL,ASTM,ALLOY,,,3.5852752,,,,,,,,,,,,,,Alloy composition data
6B3499E74178F1A12E79D41C864418F9,EN-1.4017-X6CrNi17-1-Stainless-Steel,EN-1 4017-X6CRNI17-1-STAINLESS-STEEL,EN-1 4017-X6CRNI17-1-STAINLESS-STEEL,ASTM,ALLOY,,,3.9989608,,,,,,,,,,,,,,Alloy composition data
E84D56887DEF092D14C20AE82A2908CC,EN-1.4020-X13CrMnNiN18-13-2-Stainless-Steel,EN-1 4020-X13CRMNNIN18-13-2-STAINLESS-STEEL,EN-1 4020-X13CRMNNIN18-13-2-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
90328AB2B28B30603EB80277C6F6291D,EN-1.4021-X20Cr13-Stainless-Steel,EN-1 4021-X20CR13-STAINLESS-STEEL,EN-1 4021-X20CR13-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
E93421964E22853F70E516B4A5EA14CA,EN-1.4024-X15Cr13-Stainless-Steel,EN-1 4024-X15CR13-STAINLESS-STEEL,EN-1 4024-X15CR13-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
4B0DD6C0BD83164DBE4BC4437085DA87,EN-1.4028-X30Cr13-Stainless-Steel,EN-1 4028-X30CR13-STAINLESS-STEEL,EN-1 4028-X30CR13-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
9BC228BBFA98519E8E5C514D0B705F6D,EN-1.4029-X29CrS13-Stainless-Steel,EN-1 4029-X29CRS13-STAINLESS-STEEL,EN-1 4029-X29CRS13-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
86BB4E3F177E37A61823DC2EEE4FFDA6,EN-1.4031-X39Cr13-Stainless-Steel,EN-1 4031-X39CR13-STAINLESS-STEEL,EN-1 4031-X39CR13-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
EC414613BC0B0A197C14CCC3ED063934,EN-1.4034-X46Cr13-Stainless-Steel,EN-1 4034-X46CR13-STAINLESS-STEEL,EN-1 4034-X46CR13-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
4550BF1B67ACA8361402F51DEB447653,EN-1.4035-X46CrS13-Stainless-Steel,EN-1 4035-X46CRS13-STAINLESS-STEEL,EN-1 4035-X46CRS13-STAINLESS-STEEL,ASTM,ALLOY,,,4.757384399999999,,,,,,,,,,,,,,Alloy composition data
0D9760FA92C6A46E99033D1ACAD6E2F0,EN-1.4057-X17CrNi16-2-Stainless-Steel,EN-1 4057-X17CRNI16-2-STAINLESS-STEEL,EN-1 4057-X17CRNI16-2-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
0088EE8FDB133000CC3FE27CD49D8DC2,EN-1.4062-X2CrNiN22-2-Stainless-Steel,EN-1 4062-X2CRNIN22-2-STAINLESS-STEEL,EN-1 4062-X2CRNIN22-2-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
6ED62278A46AB3E6B865EE8EB9652583,EN-1.4104-X14CrMoS17-Stainless-Steel,EN-1 4104-X14CRMOS17-STAINLESS-STEEL,EN-1 4104-X14CRMOS17-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
A10C09DBDE36F97529D5435D214BFDB8,EN-1.4105-X6CrMoS17-Stainless-Steel,EN-1 4105-X6CRMOS17-STAINLESS-STEEL,EN-1 4105-X6CRMOS17-STAINLESS-STEEL,ASTM,ALLOY,,,3.6542228,,,,,,,,,,,,,,Alloy composition data
24E66EEBC26AE9DA6281F575DB9BBC53,EN-1.4107-GX8CrNi12-1-Cast-Stainless-Steel,EN-1 4107-GX8CRNI12-1-CAST-STAINLESS-STEEL,EN-1 4107-GX8CRNI12-1-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
016E1B9717053F50CDE211E31069C969,EN-1.4109-X70CrMo15-Stainless-Steel,EN-1 4109-X70CRMO15-STAINLESS-STEEL,EN-1 4109-X70CRMO15-STAINLESS-STEEL,ASTM,ALLOY,,,5.308965199999999,,,,,,,,,,,,,,Alloy composition data
B44CE25046B5350108FCA2C1F640DF4A,EN-1.4110-X55CrMo14-Stainless-Steel,EN-1 4110-X55CRMO14-STAINLESS-STEEL,EN-1 4110-X55CRMO14-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
4BE35132034E8AE76284230F0441CFF0,EN-1.4112-X90CrMoV18-Stainless-Steel,EN-1 4112-X90CRMOV18-STAINLESS-STEEL,EN-1 4112-X90CRMOV18-STAINLESS-STEEL,ASTM,ALLOY,,,5.17107,,,,,,,,,,,,,,Alloy composition data
D1EC993C32C98060B301D4665427543C,EN-1.4113-X6CrMo17-1-Stainless-Steel,EN-1 4113-X6CRMO17-1-STAINLESS-STEEL,EN-1 4113-X6CRMO17-1-STAINLESS-STEEL,ASTM,ALLOY,,,3.7231704,,,,,,,,,,,,,,Alloy composition data
13438868546CB3734D480054F01CD1CC,EN-1.4116-X50CrMoV15-Stainless-Steel,EN-1 4116-X50CRMOV15-STAINLESS-STEEL,EN-1 4116-X50CRMOV15-STAINLESS-STEEL,ASTM,ALLOY,,,5.17107,,,,,,,,,,,,,,Alloy composition data
465478B4468DB097AF8681A905C5D654,EN-1.4122-X39CrMo17-1-Stainless-Steel,EN-1 4122-X39CRMO17-1-STAINLESS-STEEL,EN-1 4122-X39CRMO17-1-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
0E7B8F502367F874C68F7FBC871CC772,EN-1.4123-X40CrMoVN16-2-Stainless-Bearing-Steel,EN-1 4123-X40CRMOVN16-2-STAINLESS-BEARING-STEEL,EN-1 4123-X40CRMOVN16-2-STAINLESS-BEARING-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
2F03D5925284A761DC00ADF5F145A02B,EN-1.4125-X105CrMo17-Stainless-Steel,EN-1 4125-X105CRMO17-STAINLESS-STEEL,EN-1 4125-X105CRMO17-STAINLESS-STEEL,ASTM,ALLOY,,,5.515808,,,,,,,,,,,,,,Alloy composition data
55ED24F8B67015D5957C12BE373F7FD7,EN-1.4150-X53CrSiMoVN16-2-Stainless-Steel,EN-1 4150-X53CRSIMOVN16-2-STAINLESS-STEEL,EN-1 4150-X53CRSIMOVN16-2-STAINLESS-STEEL,ASTM,ALLOY,,,5.033174799999999,,,,,,,,,,,,,,Alloy composition data
A5CBF5A945BE785052E19CB53D2BE4B7,EN-1.4162-X2CrMnNiN21-5-1-Stainless-Steel,EN-1 4162-X2CRMNNIN21-5-1-STAINLESS-STEEL,EN-1 4162-X2CRMNNIN21-5-1-STAINLESS-STEEL,ASTM,ALLOY,,,5.3779128,,,,,,,,,,,,,,Alloy composition data
80C9244F37BC2E097982F5187E51D505,EN-1.4301-X5CrNi18-10-Stainless-Steel,EN-1 4301-X5CRNI18-10-STAINLESS-STEEL,EN-1 4301-X5CRNI18-10-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
4A19D1FEAEB151D06A67D4B52BDB4BDA,EN-1.4303-X4CrNi18-12-Stainless-Steel,EN-1 4303-X4CRNI18-12-STAINLESS-STEEL,EN-1 4303-X4CRNI18-12-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
BA31CD93C6594C0A0B10B9AE82482597,EN-1.4305-X8CrNiS18-9-Stainless-Steel,EN-1 4305-X8CRNIS18-9-STAINLESS-STEEL,EN-1 4305-X8CRNIS18-9-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
C89E947A9CC49B2C789EB2C29582547C,EN-1.4306-X2CrNi19-11-Stainless-Steel,EN-1 4306-X2CRNI19-11-STAINLESS-STEEL,EN-1 4306-X2CRNI19-11-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
7D3D23B2BCF2EE2F444FC2F1880E36F4,EN-1.4307-X2CrNi18-9-Stainless-Steel,EN-1 4307-X2CRNI18-9-STAINLESS-STEEL,EN-1 4307-X2CRNI18-9-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
CA052A7CD78C70C77E93B95284F73D35,EN-1.4308-GX5CrNi19-10-Cast-Stainless-Steel,EN-1 4308-GX5CRNI19-10-CAST-STAINLESS-STEEL,EN-1 4308-GX5CRNI19-10-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,3.5163276,,,,,,,,,,,,,,Alloy composition data
148844DC3A3EEFDE7F5C86EFFEE7A440,EN-1.4309-GX2CrNi19-11-Cast-Stainless-Steel,EN-1 4309-GX2CRNI19-11-CAST-STAINLESS-STEEL,EN-1 4309-GX2CRNI19-11-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,3.3784324,,,,,,,,,,,,,,Alloy composition data
4D298C2F204395D2AEB5459357C3BA86,EN-1.4310-X10CrNi18-8-Stainless-Steel,EN-1 4310-X10CRNI18-8-STAINLESS-STEEL,EN-1 4310-X10CRNI18-8-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
40875196A5569009B3C79D6AC3AF9478,EN-1.4311-X2CrNiN18-10-Stainless-Steel,EN-1 4311-X2CRNIN18-10-STAINLESS-STEEL,EN-1 4311-X2CRNIN18-10-STAINLESS-STEEL,ASTM,ALLOY,,,4.481593999999999,,,,,,,,,,,,,,Alloy composition data
12B963B6EEC7DDA36C3CC4CD116748F7,EN-1.4313-X3CrNiMo13-4-Stainless-Steel,EN-1 4313-X3CRNIMO13-4-STAINLESS-STEEL,EN-1 4313-X3CRNIMO13-4-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
820A1A4C736463448D3CB816A7CACF10,EN-1.4315-X5CrNiN19-9-Stainless-Steel,EN-1 4315-X5CRNIN19-9-STAINLESS-STEEL,EN-1 4315-X5CRNIN19-9-STAINLESS-STEEL,ASTM,ALLOY,,,4.3436988,,,,,,,,,,,,,,Alloy composition data
6043692B1E8B059343F147237CC6C8DD,EN-1.4317-GX4CrNi13-4-Cast-Stainless-Steel,EN-1 4317-GX4CRNI13-4-CAST-STAINLESS-STEEL,EN-1 4317-GX4CRNI13-4-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,5.9294936,,,,,,,,,,,,,,Alloy composition data
D2E289AFD76E41FAE84215FC12EA4C89,EN-1.4318-X2CrNiN18-7-Stainless-Steel,EN-1 4318-X2CRNIN18-7-STAINLESS-STEEL,EN-1 4318-X2CRNIN18-7-STAINLESS-STEEL,ASTM,ALLOY,,,5.1021224,,,,,,,,,,,,,,Alloy composition data
3BC3B174B67577D052C15E007AB6AF3C,EN-1.4319-X5CrNi17-7-Stainless-Steel,EN-1 4319-X5CRNI17-7-STAINLESS-STEEL,EN-1 4319-X5CRNI17-7-STAINLESS-STEEL,ASTM,ALLOY,,,4.4126464,,,,,,,,,,,,,,Alloy composition data
C3DA51BE02C6B96E766BABBBCE79EDD9,EN-1.4325-X9CrNi18-9-Stainless-Steel,EN-1 4325-X9CRNI18-9-STAINLESS-STEEL,EN-1 4325-X9CRNI18-9-STAINLESS-STEEL,ASTM,ALLOY,,,4.481593999999999,,,,,,,,,,,,,,Alloy composition data
499675262B33B249D08B13441F0E4175,EN-1.4335-X1CrNi25-21-Stainless-Steel,EN-1 4335-X1CRNI25-21-STAINLESS-STEEL,EN-1 4335-X1CRNI25-21-STAINLESS-STEEL,ASTM,ALLOY,,,3.9300132,,,,,,,,,,,,,,Alloy composition data
802C0429432B434A8E95B763976F0385,EN-1.4347-GX4CrNiN26-7-Cast-Stainless-Steel,EN-1 4347-GX4CRNIN26-7-CAST-STAINLESS-STEEL,EN-1 4347-GX4CRNIN26-7-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,4.5505416,,,,,,,,,,,,,,Alloy composition data
DFF832A448623A557F9E8F43052674A3,EN-1.4361-X1CrNiSi18-15-4-Stainless-Steel,EN-1 4361-X1CRNISI18-15-4-STAINLESS-STEEL,EN-1 4361-X1CRNISI18-15-4-STAINLESS-STEEL,ASTM,ALLOY,,,4.3436988,,,,,,,,,,,,,,Alloy composition data
05C01FDD747FA3E57B4CD9F06948916D,EN-1.4362-X2CrNiN23-4-Stainless-Steel,EN-1 4362-X2CRNIN23-4-STAINLESS-STEEL,EN-1 4362-X2CRNIN23-4-STAINLESS-STEEL,ASTM,ALLOY,,,5.033174799999999,,,,,,,,,,,,,,Alloy composition data
5C5375C22555787A924D9D9CD7F9CABA,EN-1.4369-X11CrNiMnN19-8-6-Stainless-Steel,EN-1 4369-X11CRNIMNN19-8-6-STAINLESS-STEEL,EN-1 4369-X11CRNIMNN19-8-6-STAINLESS-STEEL,ASTM,ALLOY,,,5.860545999999999,,,,,,,,,,,,,,Alloy composition data
EC5AF0238DE161DB1CEC6859845713B9,EN-1.4371-X2CrMnNiN17-7-5-Stainless-Steel,EN-1 4371-X2CRMNNIN17-7-5-STAINLESS-STEEL,EN-1 4371-X2CRMNNIN17-7-5-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
EBA128C7394FFC42B2D114A6854F452F,EN-1.4372-X12CrMnNiN17-7-5-Stainless-Steel,EN-1 4372-X12CRMNNIN17-7-5-STAINLESS-STEEL,EN-1 4372-X12CRMNNIN17-7-5-STAINLESS-STEEL,ASTM,ALLOY,,,5.4468604,,,,,,,,,,,,,,Alloy composition data
D53AD5183C993727CE66434DB29BC526,EN-1.4373-X12CrMnNiN18-9-5-Stainless-Steel,EN-1 4373-X12CRMNNIN18-9-5-STAINLESS-STEEL,EN-1 4373-X12CRMNNIN18-9-5-STAINLESS-STEEL,ASTM,ALLOY,,,5.17107,,,,,,,,,,,,,,Alloy composition data
A2DF2EADF96823CC4DD6AAC376C976BA,EN-1.4374-X8CrMnNiN18-9-5-Stainless-Steel,EN-1 4374-X8CRMNNIN18-9-5-STAINLESS-STEEL,EN-1 4374-X8CRMNNIN18-9-5-STAINLESS-STEEL,ASTM,ALLOY,,,5.515808,,,,,,,,,,,,,,Alloy composition data
7DB6656C32FEDF84290A6D9DED81CC61,EN-1.4376-X8CrMnNi19-6-3-Stainless-Steel,EN-1 4376-X8CRMNNI19-6-3-STAINLESS-STEEL,EN-1 4376-X8CRMNNI19-6-3-STAINLESS-STEEL,ASTM,ALLOY,,,5.17107,,,,,,,,,,,,,,Alloy composition data
6242B30BFB4C3A236A6EE91DC7B89867,EN-1.4378-X6CrMnNiN18-13-3-Stainless-Steel,EN-1 4378-X6CRMNNIN18-13-3-STAINLESS-STEEL,EN-1 4378-X6CRMNNIN18-13-3-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
64C29FEBB894BFDEDFC4F9C7F2D85040,EN-1.4401-X5CrNiMo17-12-2-Stainless-Steel,EN-1 4401-X5CRNIMO17-12-2-STAINLESS-STEEL,EN-1 4401-X5CRNIMO17-12-2-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
CA8981D17A2FAEF562939D98A3F6C22F,EN-1.4404-X2CrNiMo17-12-2-Stainless-Steel,EN-1 4404-X2CRNIMO17-12-2-STAINLESS-STEEL,EN-1 4404-X2CRNIMO17-12-2-STAINLESS-STEEL,ASTM,ALLOY,,,4.498713535724013,,,,,,,,,,,,,,Alloy composition data
47FEA757E33BAD7997306D866D04D1AE,EN-1.4405-GX4CrNiMo16-5-1-Cast-Stainless-Steel,EN-1 4405-GX4CRNIMO16-5-1-CAST-STAINLESS-STEEL,EN-1 4405-GX4CRNIMO16-5-1-CAST-STAINLESS-STEEL,ASTM,ALLOY,,,5.9294936,,,,,,,,,,,,,,Alloy composition data
AE64DA0B1C2C6C125E948A0C05D66A7B,EN-1.4406-X2CrNiMoN17-11-2-Stainless-Steel,EN-1 4406-X2CRNIMON17-11-2-STAINLESS-STEEL,EN-1 4406-X2CRNIMON17-11-2-STAINLESS-STEEL,ASTM,ALLOY,,,4.6884368,,,,,,,,,,,,,,Alloy composition data
